user_id,item_id,pred
27,517703,88.2150952230873
28,567631,59.879154226451135
28,294427,81.61897017060198
28,344617,81.26104170240582
28,578903,61.95718084610661
28,283541,82.8058119265906
28,70896,80.5411354692238
29,610727,46.60943191518563
29,184754,44.94745355459831
29,160716,59.01810230626758
29,348716,34.59616578767941
29,484687,49.32912760960725
29,5832,44.16717700582167
30,21244,87.35890840984038
30,289037,80.94253798098077
30,532453,86.82578869260334
30,467178,81.093527603927
30,349388,79.05756933067866
30,36870,82.81082917075457
31,85222,84.82777103283459
31,288062,75.70008475034491
31,478832,89.71696514630571
31,433933,81.7314555889617
31,406596,85.49642456727561
31,465889,83.01714950698835
32,569179,45.07514707306299
32,307189,51.09660650939734
32,234918,50.0952369601702
32,542891,43.117684011644265
32,378073,80.15873655631654
32,1103,55.191424449672276
33,438218,74.68300486461855
33,592141,82.14798801895358
33,41626,68.43096744682462
33,387982,67.67058832983847
33,311601,71.06106787737522
33,462000,66.03827853498119
34,52641,73.01440243129778
34,72211,17.252233138257978
34,239385,-5.32848442250215
34,612190,64.83091066497407
34,359295,10.77373351818676
34,79885,-2.450765575525388
35,350106,79.85789839834737
35,139795,75.66772145359145
35,283541,87.47644531222062
35,531386,81.13261430284376
35,609785,84.34928345382713
35,112273,92.15045908464664
36,27598,53.959626722647435
36,193586,59.884287921480684
36,505669,70.4963902619422
36,112273,81.50200066632664
36,567655,82.41547318533985
36,490684,85.91945909928945
37,568122,37.89307895041149
37,143507,82.4517959560434
37,306991,93.93971397441916
37,616008,49.92573913741219
37,103394,14.389436805913263
37,395349,72.10927764855438
38,504528,88.37505449368155
38,173301,88.77422904869664
38,227064,87.77890088571178
38,310379,85.30331690931604
38,614925,87.48471640974309
38,614243,85.0621750920942
39,562028,56.894926575899156
39,55629,63.26263914732697
39,424663,47.745174920793644
39,477154,43.64804716159045
39,56233,42.95654445416481
39,499580,48.70197668569476
40,399734,45.34004230163821
40,608671,76.92390940588298
40,131837,14.772010334483973
40,479777,-9.945586684586601
40,368159,19.76286065596139
40,248008,30.5108882487733
41,167342,64.26389327062654
41,589856,62.76472073713929
41,531386,79.0144504284074
41,349451,74.7345768018621
41,353555,46.33904089106106
41,68496,66.43925815833019
42,46484,83.09190530136343
42,556053,80.8126404477143
42,206975,93.25599050382965
42,616598,79.03283328197831
42,86403,67.61394562234703
42,566294,92.85485518843475
43,189820,89.9705082851849
43,145424,73.04651513649523
43,60117,88.357797223152
43,2184,78.98551723719648
43,433610,69.61913473320513
43,158513,56.16245769900092
44,397620,88.3623282488678
44,436056,89.55809874412671
44,41693,89.67341281717962
44,88858,78.00737823350981
44,393059,79.38205687046967
44,454436,85.45349466519049
45,203709,69.66614059373215
45,20045,54.13245805070174
45,6903,44.98525525219277
45,107461,79.4568388576638
45,165403,78.25597142758907
45,264265,64.42527277181303
46,119154,90.2865936822986
46,509188,78.5999483098102
46,370371,81.41530784744964
46,528166,81.10572387652536
46,119752,81.2741236185908
46,283332,81.20303777599926
47,28621,47.25402653401908
47,131263,72.56197601509172
47,248699,57.104749061910205
47,527923,52.60298634458565
47,275261,71.49983071206478
47,219277,60.3101757457877
48,296713,49.420390356135904
48,96729,50.93160618874926
48,40476,61.88464472883039
48,24474,41.91375885371131
48,28621,54.89201642590297
48,182140,62.30751632461435
49,96034,82.84815851376413
49,76840,77.73385844483084
49,320262,69.07831612818825
49,560966,81.09583651776647
49,11163,76.83969851887214
49,338419,74.80244306626088
50,56437,83.81911057946927
50,350511,84.56185015781516
50,194044,84.28668028857174
50,531386,79.16569316827213
50,346457,72.7209674150415
50,147073,77.4083677897646
51,608376,89.7483513447036
51,554099,80.33366660251363
51,173301,85.71158787886398
51,489154,80.12192359741906
51,503258,83.21925227686876
51,558154,84.47460587354664
52,513664,73.4373531606567
52,569455,81.67795488816728
52,423702,83.39832871785515
52,600770,78.80762498634958
52,263157,75.97107462937211
52,590997,82.32688755033213
53,409744,31.065277532134814
53,59624,12.862503496154233
53,179845,33.11432833189674
53,316165,23.371812225725023
53,105295,18.619735330960204
53,287144,3.478117983988291
54,618315,50.73896465177374
54,28281,64.46794478690671
54,300733,56.14416549517133
54,545375,60.271836318023425
54,452599,57.15368307294202
54,43570,50.26747667310671
55,36870,71.3217945920158
55,88858,68.97300513049267
55,600770,76.06609055075421
55,147073,73.46439154085327
55,562028,74.57297281629087
55,123601,72.48675464337433
56,507010,47.04770004278082
56,213347,32.98924977478123
56,62106,37.858835477501415
56,478458,35.69314813655827
56,617763,36.07819571469332
56,520843,40.59796369212043
57,257158,35.84522395803514
57,349388,31.231322521042237
57,452599,72.66625533996411
57,234288,40.944002891759425
57,176947,67.605624927983
57,80387,67.36598393900607
58,325346,87.29633016080354
58,600669,62.7611646201392
58,120328,84.74457283498461
58,531386,81.16553062638272
58,86293,54.63150716662242
58,192496,86.79075963103621
59,532569,89.02568046415422
59,543790,91.65862795790161
59,397620,90.23566986344188
59,534596,83.85576739167388
59,185665,91.20492131448147
59,497792,91.58056275168016
60,207030,88.3090236898337
60,292946,87.12802497499251
60,608376,89.33460296838732
60,459622,90.2557970311531
60,410606,88.69715123109857
60,22757,89.94842225379328
61,9101,83.61444107694636
61,192496,84.08064897141773
61,283332,79.08064741744766
61,207030,85.43722679569574
61,600770,79.97211777876066
61,349451,78.99483173298016
62,544642,34.80606562381207
62,489154,54.847586540938906
62,316560,46.56211529360773
62,264414,36.82456203651539
62,352772,34.44551587799821
62,558550,43.78421401722214
63,268987,19.657835389617347
63,258117,43.959096396271214
63,130092,32.350379137608606
63,245730,32.70678695999062
63,157823,17.571632314847633
63,155522,9.789248343452968
64,387522,85.12112649627852
64,418175,81.38923338507861
64,123601,79.4930456777925
64,569850,88.38008611954562
64,34812,83.55902520180156
64,228988,85.70675714373385
65,448342,84.75230403781808
65,12563,85.62739331893263
65,270248,88.63411139832834
65,34812,87.50185548657828
65,196852,87.30678693227391
65,248008,80.90275110211617
66,39975,82.45187755629559
66,477870,82.93015830579998
66,607946,90.30506259165453
66,129462,83.98754326935594
66,470288,81.68229457455352
66,78180,55.435263831262866
67,22757,60.9345017760835
67,219322,72.89452191484546
67,27027,54.83917278518572
67,5819,59.50879258596298
67,28904,53.00427864460082
67,514385,54.635288797183776
68,550774,15.218998453121628
68,488761,-9.368413210054221
68,302737,42.293906990732616
68,325579,2.6830569761435115
68,32021,49.846850828885444
68,94161,23.511657521840583
69,290337,44.34313339479154
69,4068,54.74860966579655
69,257310,59.83606444735483
69,477870,56.09384122546151
69,503258,52.9177742160991
69,195167,45.40626642789662
70,274006,44.64370698155584
70,239385,60.301806595927985
70,419241,48.406960909268605
70,270248,74.4269532503121
70,548661,88.97467025199414
70,91628,73.84956503744004
71,357931,86.67945078839307
71,22757,92.61013251356154
71,207030,92.02720672792226
71,227696,67.83958570098304
71,39975,92.931808333959
71,538823,80.7966794701133
72,131721,86.83568651677885
72,323933,86.38214987283979
72,578821,85.22024534094714
72,390355,85.2547932678537
72,129462,86.61545796520892
72,600770,77.72924952926223
73,147093,5.2024689676509865
73,299385,34.793367133084665
73,601204,9.89956370318962
73,116300,16.61989371888518
73,85195,34.11887541785815
73,274555,8.393099138446665
74,154265,80.56314448563712
74,310434,81.04489181789148
74,289037,81.09497344085025
74,144592,80.79867452182613
74,120443,78.98001965165338
74,200671,84.75781005696942
75,126944,88.81406557669368
75,117158,86.24205536472415
75,234288,81.59425530384694
75,563692,79.21442242778981
75,169708,88.50505084014769
75,206975,86.39637357570473
76,267723,68.15371810412763
76,186098,72.90902509841561
76,70245,56.404028574409566
76,151618,50.21719220079664
76,287520,50.85058522335493
76,569074,62.72037256891296
77,199467,90.99638137566265
77,577309,83.3824778343977
77,196852,87.8788000811508
77,179785,88.26326687064817
77,28621,84.78437771145006
77,207030,88.32852193248956
78,289165,70.87276859082846
78,207610,59.4545490545277
78,412244,55.693650403515754
78,303835,11.02893708859149
78,369962,70.52982496932758
78,529727,55.17916126370976
79,243442,49.50458011955197
79,29245,52.22190636687597
79,347140,44.45971014923397
79,13510,39.150395997958356
79,554571,34.70826051898892
79,622325,58.84833823313783
80,132672,54.751314970980154
80,570938,43.77746756355008
80,50480,51.84033757952927
80,518385,54.146856020997916
80,167904,38.833789856559804
80,405897,74.31857440384414
81,518287,68.40887478975918
81,622046,67.4266479751157
81,181079,85.49577286671692
81,219484,74.62677392831839
81,88858,80.50952900521598
81,205871,86.6541019490133
82,386736,81.05236891769286
82,196938,77.45705517845204
82,56438,80.72709393911148
82,439601,92.02807121271904
82,614700,99.05029049591727
82,224804,74.48495296760358
83,409923,76.06414745859115
83,14151,69.12709500894958
83,459622,89.83141468877672
83,405895,66.21043480276302
83,232026,71.3102425996168
83,454436,89.52011001476242
84,362868,39.294776831952426
84,390600,41.46371410429785
84,90711,38.76576279293706
84,418420,48.78433225316792
84,490209,47.60726117535738
84,301567,46.55684458628699
85,484389,67.1783214301299
85,203537,79.18225102444565
85,226498,80.00677819487679
85,183450,85.40222544891647
85,144790,79.87919841356356
85,88858,75.86673580392099
86,556865,48.036306863972726
86,282802,60.6459896735793
86,66433,57.40100169998214
86,529222,44.65306583343452
86,364950,73.85378155116743
86,55345,37.15895362437206
87,570231,14.831152553335528
87,411967,4.060295287399114
87,206535,-1.9346211924897148
87,305802,11.197600812170286
87,569772,2.9900270896004173
87,130255,3.123554264742239
88,129462,87.89050272324185
88,121743,86.47609175432444
88,325346,83.09672376087923
88,596643,56.590911111965845
88,410606,84.35052992233838
88,199439,87.61242184113907
89,111411,86.43349489349791
89,169708,84.83567293526698
89,509188,79.37108823271558
89,600770,78.64418771781042
89,234288,79.7478735384926
89,354105,79.43537550826952
90,436056,88.24483779519252
90,270248,86.68931727914538
90,608376,89.54428895335931
90,418175,84.44161182056982
90,182140,89.30057249502136
90,390355,86.68161193338837
91,546992,84.90427342110462
91,238223,82.78968654210132
91,521369,79.2986685509355
91,583222,85.88085979243266
91,79902,86.26117850008228
91,67136,80.3798625323329
92,390402,85.8475850513419
92,189236,77.6120281117115
92,323327,74.95131793573553
92,466565,94.37383375735897
92,194044,91.78483840960338
92,269581,92.19724017141917
93,622325,91.9999553514128
93,194044,91.66209394998867
93,34525,90.95873347859356
93,541988,88.22578425192113
93,280245,89.69159545640899
93,614243,90.04996924642158
94,202712,69.52829386820264
94,219420,53.583299563138894
94,463599,50.368168405173925
94,318418,59.212203629910455
94,348582,71.68566489972555
94,66200,55.64578659661452
95,365750,64.23541309000149
95,325936,84.61905178246577
95,123068,70.32377580809867
95,508258,69.26566057995545
95,215247,70.64005904854432
95,196235,72.52982956434542
96,299152,80.44773668393356
96,440588,88.96214312555067
96,117747,71.25038221701683
96,78051,101.21923215142374
96,547123,87.4093813254045
96,269137,76.52675601872502
97,344617,83.00888569037252
97,34525,87.10045970990771
97,457998,77.68709716249728
97,55629,85.14674061818249
97,199467,85.96286851950916
97,196852,84.43498792384985
98,235250,88.70830319302661
98,137915,87.44917107146553
98,439968,51.59458331917323
98,175835,91.1374268906815
98,390355,88.20725302178718
98,531386,81.80004126398492
99,219179,83.39571282287648
99,478612,71.95546399475072
99,147073,77.87072415565027
99,319386,62.079289690099365
99,275261,88.00372937856717
99,131721,85.57003961931537
100,114544,68.67198622034998
100,268482,67.60190141077186
100,380193,82.64168587465386
100,545180,78.46023016434349
100,287144,84.07092036726402
100,457328,71.90657508642971
101,513566,69.76544952910791
101,455657,49.50458011955197
101,467465,66.4379228959378
101,531386,85.98813729057761
101,507010,87.01533635568552
101,131721,89.20257019342318
102,131721,87.74111761235916
102,123025,88.25498272578892
102,137915,86.14042175576373
102,146781,85.48845204363907
102,213384,67.47364824809907
102,556458,86.54831570827426
103,181286,29.28313204820997
103,549637,93.08495813472993
103,538823,-3.844814280467318
103,362739,65.10864931190224
103,540951,55.03584819302393
103,155522,30.928091959218335
104,240422,85.82678411143866
104,146781,86.75617288891789
104,175835,89.27218729965304
104,131263,89.71092275697725
104,180037,86.96362736567006
104,392726,88.83288482124908
105,157493,57.458188039867856
105,134930,66.13374570713627
105,289037,77.21342225183807
105,344158,75.76137562435432
105,591461,75.86998066077578
105,349388,72.96039253586214
106,146781,91.10338496933656
106,452599,90.62409193478334
106,333478,69.90662064787941
106,250228,92.50462113354291
106,569455,91.58493120717951
106,522847,73.78980202322137
107,269647,44.836534532186604
107,574204,34.72520445358937
107,333,58.74217686297695
107,383099,60.82704852444729
107,513419,52.61331308768429
107,513664,29.262167697734917
108,350511,91.66372023746425
108,618458,91.61766829771167
108,354105,78.38785539029375
108,261386,91.49484748110885
108,491757,91.71406425216537
108,146781,89.13150457801838
109,569179,86.21406469589111
109,151832,74.53657998455512
109,267846,86.77826518609682
109,225587,82.5885329303841
109,267723,82.55112883796238
109,365958,76.36939392274246
110,34812,88.41767589819915
110,479777,88.54510095964962
110,493655,87.87805792314848
110,517526,86.86268617131518
110,200671,88.25360821859832
110,196852,83.58449813674147
111,483906,59.1275308043884
111,171385,57.356893733347235
111,17868,54.700236913637504
111,205971,58.97656290483997
111,11059,72.09481701172481
111,144790,70.50732971728294
112,470288,84.08185921469041
112,39975,86.86503014809264
112,531386,79.35249256273379
112,189820,86.15135325575748
112,461814,85.24617520892153
112,192496,87.46492898010702
113,133696,66.31211343331962
113,246957,78.24719546870887
113,40476,94.02399085863678
113,36870,80.02960765329786
113,47528,88.45210564980852
113,509188,77.37889880009814
114,131721,47.96788954699925
114,473990,44.09985684814252
114,166488,56.787309028955264
114,225587,79.38229937105174
114,166998,76.28001640588742
114,242383,52.05473755945408
115,359811,88.83097372492824
115,182140,90.16681948516377
115,210226,89.59036221636593
115,568182,87.86885862536539
115,199439,87.22205650831447
115,392726,84.82355850005628
116,522405,75.62209624151382
116,263958,71.56273603717179
116,280457,57.84834992793017
116,467178,92.94515947980665
116,503258,85.06478883709143
116,33038,66.92893687339631
117,567314,57.03205606135535
117,200709,34.96465873198498
117,391383,69.44001184216891
117,532569,60.475459637814794
117,457583,68.11064697127613
117,211546,39.226568366217506
118,525195,-0.38205163786001606
118,412239,60.21593553469588
118,361087,7.97505963155993
118,13604,9.507180367803421
118,572082,-10.761659484899369
118,113710,12.812708032526125
119,584781,52.99907595501699
119,225191,54.223136468309875
119,614243,82.36109282807047
119,275261,81.00260374482204
119,366723,78.65408458105102
119,550452,80.17046640207806
120,109370,66.84548585837214
120,618770,67.04947631411639
120,39975,72.23174020001073
120,578821,68.84115595818187
120,559512,57.18728565909501
120,410606,78.07894792845178
121,111280,80.22108872430218
121,349250,78.53158155680663
121,126944,81.72212458504352
121,419748,78.7497037995466
121,283332,77.50752720216204
121,564724,70.29926489582752
122,155522,-0.6534738443996062
122,314944,47.412106533146996
122,196218,59.80884711667899
122,46160,15.648623664346779
122,529974,57.12789092554835
122,69123,49.50458011955197
123,531386,80.72377679787331
123,213829,90.79997986085799
123,390355,85.50158067298514
123,225587,88.63937985497157
123,397620,90.24996789377843
123,526178,84.1185643487282
124,622325,88.67926373984598
124,556458,86.96781525985166
124,131721,87.25134783105082
124,173301,88.00886126980195
124,248699,86.68930562963169
124,550452,87.95007393835454
125,230470,57.03901509572898
125,52577,58.04407217061188
125,490684,63.90661299543119
125,513856,61.4278349765862
125,263966,61.38263390271272
125,55897,41.35310162784392
126,202273,62.98727195394141
126,392431,75.89758505481377
126,532117,65.81886329717236
126,272262,77.59472204527991
126,443245,71.13771351734016
126,8936,53.999303603955795
127,457583,86.06403444964539
127,182140,87.25431902360117
127,436056,89.40904117191687
127,617646,87.46835121403203
127,147073,83.2988080428825
127,393059,79.36499354569634
128,91464,58.74738630522
128,416032,58.02404955510428
128,414832,53.77180481117322
128,489276,57.979263342028275
128,170903,59.34062270190961
128,270248,80.17716233755817
129,144592,82.08954763463876
129,370727,78.9906212552329
129,538823,80.75807897601067
129,600770,79.86004697579568
129,182509,81.38364129857686
129,370371,81.65356397108931
130,540934,86.06858945494642
130,461814,88.03766684615857
130,22757,89.56730407955624
130,423861,86.28602982576238
130,207030,89.27246423141698
130,194044,90.09553200447453
131,140753,70.12407218536306
131,565899,78.38651547080205
131,224397,58.80575046803697
131,230747,63.82600144365777
131,46782,62.920005375828026
131,299997,67.50027213197158
132,225587,71.37809722290098
132,248008,9.21255545160443
132,155522,16.370806639818937
132,22757,80.33650050016111
132,267846,80.30553184830363
132,226498,56.41143825990242
133,490684,86.95942509051686
133,126535,83.13323914332108
133,227064,86.68579197239276
133,610962,76.76467476525018
133,181079,85.1196980958754
133,263966,85.30739578970665
134,240422,72.25151005492555
134,247563,46.43161326192261
134,382315,48.91919753059534
134,180037,79.64120002699143
134,423102,83.79978845836709
134,467777,73.2988429583872
135,118463,78.8461174759554
135,335675,77.63185338028536
135,449086,65.56398378893499
135,566194,70.95289001809164
135,517526,86.96200659524078
135,473885,74.39715326487209
136,497792,91.75345974064778
136,437174,63.97497136211945
136,392726,93.3875736966671
136,207030,91.72679435606577
136,572215,67.1593503179179
136,568182,91.99734029841665
137,21931,86.57611558985607
137,596241,85.61772780256962
137,187943,80.8609852704831
137,22757,88.82307632818704
137,310434,80.37162244133654
137,294427,87.23222463723155
138,227064,78.8848814549731
138,594115,79.43539491103488
138,571735,76.44726517527774
138,257158,64.01028560837224
138,182140,85.51858781747622
138,34525,82.3343490164523
139,507010,53.83428696558385
139,192496,61.33738947497655
139,131263,77.23735052979242
139,269261,23.997814827965883
139,599651,16.459879200846565
139,188166,55.68196698559335
140,405897,86.7452876236047
140,612609,65.50191986497066
140,436056,81.31229847281749
140,197190,61.53279890751639
140,307197,63.063366474823965
140,215423,76.04549798989171
141,393059,80.33849791163983
141,325936,88.89915032642897
141,41693,87.38143123566913
141,213829,90.00891988321614
141,454436,86.8523967201546
141,543790,90.20489648239808
142,493655,88.41020755746274
142,190019,89.03162641897305
142,205234,91.91189561790313
142,497792,89.70137813136617
142,123025,91.56751283305377
142,507010,90.22501831303867
143,558154,87.92713488792853
143,533637,52.85212261226514
143,409563,58.486026015097714
143,67176,74.68671049301122
143,78306,48.996022126431576
143,228405,54.35125248063207
144,259824,17.85464688812008
144,237130,16.915171237403094
144,419241,10.567506262359224
144,108784,2.5307404413268557
144,452951,13.972932502059273
144,599586,-5.255535543920367
145,33168,49.50458011955197
145,296964,63.08994373905204
145,573098,49.50458011955197
145,614262,74.05802124567843
145,602085,65.27559353764508
145,470611,49.50458011955197
146,194044,90.56085349434164
146,275261,90.5367710033025
146,304287,87.30584295818586
146,144790,85.9176050221175
146,497792,90.36220653799502
146,67136,83.29808989017424
147,147898,74.12529382574509
147,183461,68.76393438031303
147,620422,81.00792977412335
147,95076,76.97118297896
147,48646,77.54921705852485
147,337328,81.87134818347076
148,268168,77.61105735819068
148,434217,92.64734360291517
148,236954,77.77258922028093
148,445701,82.81336577234012
148,499580,97.62393045432155
148,9101,96.4293514160086
149,189820,92.9059442300553
149,182140,88.8193921021944
149,56437,90.43286422947874
149,183450,91.89715967578223
149,325936,86.29721279823399
149,277277,87.3702663456952
150,573844,55.75835585131106
150,535864,44.91100539124146
150,474394,65.91436872072188
150,251153,64.55223022265294
150,409366,41.799494888711465
150,533957,61.95350757104595
151,532992,14.446055022052008
151,168216,19.22978080197945
151,59423,28.42419133627014
151,550438,62.83770845050073
151,437612,63.126516269853525
151,435196,-13.532695148012323
152,129462,87.95805834535372
152,280997,69.00997345067226
152,574204,82.74527184487866
152,248699,83.5934232691129
152,222533,80.33581797341829
152,591590,87.00083555373867
153,86380,92.5076353977845
153,600770,75.02875782209483
153,531386,75.41762193407911
153,47528,88.84187139703751
153,40458,91.05258132639337
153,388342,99.15929746555506
154,531386,82.0929102228221
154,283332,80.59847443498015
154,517526,84.18120027905593
154,144592,80.75699542767039
154,40458,85.45381651836512
154,370371,79.69064639241684
155,562824,45.14157249094894
155,141453,61.87339893652731
155,338204,44.81602777649633
155,434726,41.1473208970362
155,137915,67.51058996100072
155,55629,86.85255887280879
156,110874,64.15442809914941
156,234288,65.70623981331073
156,583090,84.37036254140739
156,259838,67.03973750309086
156,607662,74.63635311411653
156,376198,66.05628876236852
157,467530,27.218116633012713
157,208482,3.4586344304182575
157,179335,70.83364829806109
157,384847,61.074661083910364
157,12563,-3.2115298609842142
157,419837,39.13301109110333
158,22757,89.39231082825307
158,620594,84.61348015314762
158,205234,91.10667800589586
158,129462,89.57766292079289
158,146781,89.66842345918472
158,70896,86.75774690296042
159,457677,20.309691836558834
159,358120,23.41353727685668
159,415170,47.38706878218194
159,203501,23.123951176396126
159,359732,56.23446780416828
159,29050,15.056778637143964
160,194044,61.930925490391296
160,340139,46.54707631109108
160,470980,60.1319805845138
160,532569,62.79192588600121
160,577114,47.25429983258467
160,21239,59.36267255452142
161,591517,90.92990224344675
161,21692,49.50458011955197
161,450100,89.98697378967361
161,371349,91.17933443787734
161,581798,82.90215314993443
161,474170,49.50458011955197
162,79780,20.087118410302793
162,390512,50.06871027747617
162,523223,15.157560484157898
162,410130,32.18371429331804
162,150384,59.59703604732522
162,254084,52.64762823324244
163,175865,56.67227186699768
163,443251,34.06260844553786
163,215423,81.29632885667729
163,236762,51.237936898122896
163,81745,51.08053010364071
163,444427,52.81311370659516
164,517337,76.49698378042069
164,479777,82.79800610969743
164,569850,84.46585079777815
164,538823,79.44007604499194
164,230673,81.29927031966952
164,126535,76.92303295072887
165,345759,82.03244030638467
165,29955,80.940795641134
165,371894,79.9243516926208
165,617673,78.00509853648225
165,461746,81.4144565782372
165,341901,84.76187128207106
166,70863,55.40797078856604
166,173607,79.14631642914165
166,258256,58.47976609323123
166,55854,78.06707608286123
166,425374,60.26342214032791
166,124390,59.860042260542855
167,484497,79.103334868902
167,596315,86.41788015925052
167,499437,83.30794437339355
167,428598,84.10332248071322
167,553257,80.29086424990587
167,492607,85.87203253717061
168,75805,54.1695191007275
168,161920,44.870319223784676
168,360810,49.18448639263717
168,500180,57.26882759492193
168,364299,64.84715716131092
168,598249,24.16867494552229
169,127617,62.02228163301008
169,267723,78.83934217179845
169,563692,75.66116471264479
169,451800,71.67508656818185
169,234272,57.523854713276044
169,126944,74.46599089072348
170,481274,54.831363097089245
170,66133,37.3612591840169
170,85195,52.383119266906014
170,397959,81.95687162209245
170,370313,51.93286386613916
170,180037,83.41513330655451
171,269572,83.39204157966586
171,147073,66.54028794886223
171,315203,82.92958091036668
171,205414,83.11502216662421
171,10613,61.31516199935157
171,562028,86.6582552869219
172,517526,85.48773505504798
172,12563,85.37647069839275
172,47528,83.78563951868782
172,538823,79.14379326500506
172,480021,80.52888119850206
172,144790,82.41224071476069
173,556458,90.52899175543524
173,608376,89.84784432204545
173,147073,76.88331708593073
173,180037,89.93297409282079
173,30663,81.7086837442066
173,129462,89.98630631888773
174,248000,71.64768073563468
174,420023,59.516121721624785
174,40458,77.96348243127755
174,536531,62.730162143930734
174,123025,85.17235631448547
174,369065,54.79040812745385
175,277277,86.16501669305771
175,249902,84.73870944141798
175,22757,88.23942416498053
175,192496,87.97882413477517
175,470288,85.18960736618473
175,423702,86.83714871219789
176,182140,76.24480271263272
176,448162,70.48460548977877
176,568182,66.33391966121447
176,523223,72.6691612348113
176,146781,69.14277336819208
176,504528,71.71147473532106
177,530459,66.93384819795459
177,535411,63.453487959761524
177,518281,60.22710230884947
177,124584,52.888980161626876
177,56969,68.48586459472949
177,396077,61.37713640564258
178,615774,82.14441424236587
178,289037,19.92602726511464
178,609809,84.19483296532061
178,354105,25.009614635421393
178,22514,63.10730055077323
178,518930,75.83660757510174
